Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_P1003,kanamycin resistance cassette,967,1,Reshma Shetty:5,Not Released,BBa_K1223003,In stock,Works,23 Uses,BE.109 Instructors,Reshma Shetty,2006-01-23,,pgroup=generator_basic&show=1.csv
BBa_P1004,chloramphenicol resistance cassette,769,1,Reshma Shetty:5;UNIPV-Pavia iGEM 2010 Team:4,Released HQ 2013,,In stock,Works,13 Uses,BE.109 Instructors,Reshma Shetty,2006-02-03,,pgroup=generator_basic&show=1.csv
BBa_P1005,tetracycline resistance cassette,1283,1,Reshma Shetty:5,Released HQ 2013,,In stock,Works,6 Uses,BE.109 Instructors,Reshma Shetty,2006-02-03,,pgroup=generator_basic&show=1.csv
BBa_I13458,promoter C and arabinose C operon,1114,1,,Released HQ 2013,,In stock,,20 Uses,MIT,Josh Michener,2005-08-17,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_basic&show=1.csv
BBa_I712076,CMV promoter - Myc tag - CCR5  (shortened),1608,1,,Not Released,,In stock,None,2 Uses,iGEM07_Ljubljana,Rok Gaber,2007-10-22,,pgroup=generator_basic&show=1.csv
BBa_I716341,rbs-ThpB-rbs-ThpC-rbs-ThpD-TT,2775,,,Not Released,,In stock,None,Experience: None,iGEM07_Berkeley_UC,nhu nguyen,2007-08-14,,pgroup=generator_basic&show=1.csv
BBa_J23012,Spectinomycin R open-reading-frame basic part,888,,,Not Released,,In stock,Issues,3 Uses,iGEM2006_Berkeley,Will Bosworth,2006-07-24,,pgroup=generator_basic&show=1.csv
BBa_K1010001,RBS (B0034) + NphR (PNP-responsive positive regulator)  + Terminator (B0015),1166,,,Not Released,,In stock,None,1 Uses,iGEM13_SCAU-China,Gousi Li,2013-08-22,,pgroup=generator_basic&show=1.csv
BBa_K1053000,taRNA responsive Hammerhead Ribozyme(TR-HHR) with RBS,110,,,Not Released,,In stock,Issues,1 Uses,iGEM13_Tokyo-NoKoGen,Ippei Sakamoto,2013-09-10,,pgroup=generator_basic&show=1.csv
BBa_K1053005,PBAD- TR-HHR*(RBS)-GFPuv-DT,2190,,,Not Released,BBa_K1053004,In stock,None,Not Used,iGEM13_Tokyo-NoKoGen,Ippei Sakamoto,2013-09-10,,pgroup=generator_basic&show=1.csv
BBa_K1057002,pBAD/araC-ferritin_middle,2500,,,Not Released,,In stock,None,Not Used,iGEM13_Chiba,Yuki Kimura,2013-09-12,,pgroup=generator_basic&show=1.csv
BBa_K1075010,pC-RBS32-FKBP12-EcsspB[XB]-Term-pB-RBS32-EcsspB[Core]-FRB-Term-Term (Rapamycin inducable EcsspB),1594,,,Not Released,,In stock,None,2 Uses,iGEM13_Bonn,Max Schelski,2013-09-22,,pgroup=generator_basic&show=1.csv
BBa_K1216000,β-Glucuronidase (gusA) from Bacillis Subtilis,1847,,,Not Released,,In stock,None,Not Used,iGEM13_ETH_Zurich,Angela Aeschbach,2013-08-29,,pgroup=generator_basic&show=1.csv
BBa_K1216002,Acetyl esterase (aes) from Escherichia Coli,995,,,Not Released,,In stock,None,Not Used,iGEM13_ETH_Zurich,Parvathi Chandran,2013-08-29,,pgroup=generator_basic&show=1.csv
BBa_K1216003,beta-N-Acetylglucosaminidase (nagZ) from Escherichia Coli,1062,,,Not Released,,In stock,None,Not Used,iGEM13_ETH_Zurich,Angela Aeschbach,2013-08-29,,pgroup=generator_basic&show=1.csv
BBa_K1216004,β-Glucuronidase (gusA) from Bacillis Subtilis with TEV and poly-HIS tags,1890,,,Not Released,,In stock,None,Not Used,iGEM13_ETH_Zurich,Parvathi Chandran,2013-08-29,,pgroup=generator_basic&show=1.csv
BBa_K1216006,Acetyl esterase (aes) from Escherichia Coli with TEV and poly-HIS tags,1040,,,Not Released,,In stock,None,Not Used,iGEM13_ETH_Zurich,Parvathi Chandran,2013-08-29,,pgroup=generator_basic&show=1.csv
BBa_K1316015,pRhamnose regulating csgB and csgA curli proteins,1128,,,Not Released,,In stock,,Not Used,iGEM14_TU_Delft-Leiden,Joan Cortada Garcia,2014-09-29,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_basic&show=1.csv
BBa_K1332012,A TTHA0715 with sequence cut by thrombin semi-permanent generator,926,,,Not Released,,In stock,Fails,Not Used,iGEM14_Gifu,Kenta Nomura,2014-09-26,,pgroup=generator_basic&show=1.csv
BBa_K1332013,SmtA semi-permanent generator,848,,,Not Released,,In stock,Issues,Not Used,iGEM14_Gifu,Kenta Nomura,2014-09-26,,pgroup=generator_basic&show=1.csv
BBa_K1403013,Geosmin expression cassette,1195,,,Not Released,,In stock,None,Not Used,iGEM14_aris_Bettencourt,Paris Bettencourt 2014,2014-10-06,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_basic&show=1.csv
BBa_K1481001,his-mRFP under rhamnose promoter,887,,,Not Released,,In stock,None,Not Used,iGEM14_PoznanBioInf,"Przemys&#322;aw Nuc, Melania Nowicka, Weronika Krzynowek, Jakub Bartoszewicz, Katarzyna R&#380;osi&#324;ska",2014-10-10,,pgroup=generator_basic&show=1.csv
BBa_K1481002,sfGFP under arabinose promoter,1967,,,Not Released,,In stock,,Not Used,iGEM14_PoznanBioInf,Melania Nowicka,2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_basic&show=1.csv
BBa_K1481003,sfGFP with R4-tag under arabinose promoter,1979,,,Not Released,,In stock,None,Not Used,iGEM14_PoznanBioInf,"Przemys&#322;aw Nuc, Melania Nowicka, Weronika Krzynowek, Jakub Bartoszewicz, Katarzyna R&#380;osi&#324;ska",2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_basic&show=1.csv
BBa_K1481004,sfGFP with MLRR tag under arabinose promoter,1967,,,Not Released,,In stock,None,Not Used,iGEM14_PoznanBioInf,"Przemys&#322;aw Nuc, Melania Nowicka, Weronika Krzynowek, Jakub Bartoszewicz, Katarzyna R&#380;osi&#324;ska",2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_basic&show=1.csv
BBa_K1499004,Cellulose binding domains with streptavidin domain generator,1052,,,Not Released,,In stock,,Not Used,iGEM14_StanfordBrownSpelman,Raman Nelakanti,2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_basic&show=1.csv
BBa_K1510008,E.coli Signal sequence YebF,35,,,Not Released,BBa_J23100;BBa_K654030;BBa_K823004;BBa_J72177;BBa_K783038;BBa_K1088001;BBa_K1523102;BBa_K1796201;BBa_K1893024;BBa_K1893025;BBa_K1893026,In stock,None,Not Used,iGEM14_NYMU-Taipei,Chien-Yung Huang,2014-10-06,,pgroup=generator_basic&show=1.csv
BBa_K218010,"Mistake, sorry",275,,,Not Released,BBa_K131017,In stock,None,Not Used,iGEM09_Calgary,Sung Yong (Kevin) Shin,2009-10-16,,pgroup=generator_basic&show=1.csv
BBa_K294206,sss,12,,,Not Released,BBa_J61100;BBa_K2116029;BBa_K2116092,In stock,,Not Used,iGEM09_Example,Koji Sode,2009-06-27,,pgroup=generator_basic&show=1.csv
BBa_K325903,,1921,,,Released HQ 2013,,In stock,None,Not Used,iGEM10_Cambridge,Peter Emmrich and Anja Hohmann,2010-10-23,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_basic&show=1.csv
BBa_K524004,pir gene,1162,,,Not Released,,In stock,None,Not Used,iGEM11_HKUST,HO Yuan Heng Trevor   ,2011-10-03,,pgroup=generator_basic&show=1.csv
BBa_K541506,Reflectin1A from Cephalopod,855,,,Released HQ 2013,,In stock,None,4 Uses,iGEM11_FAGEM,Fazilet Guler,2011-07-19,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_basic&show=1.csv
BBa_K652004,RBS-ZeAFP-Term,282,,,Released HQ 2013,,In stock,,Not Used,iGEM11_Yale,Darren Zhu,2011-08-26,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_basic&show=1.csv
BBa_K769010,lux operon,7158,,,Not Released,,In stock,,3 Uses,iGEM12_Tokyo-NoKoGen,Mayumi Nakamura,2012-09-19,,pgroup=generator_basic&show=1.csv
BBa_K801073,CaXMT1 expression cassette for yeast,2172,,,Not Released,,In stock,None,Not Used,iGEM12_TU_Munich,Dennis Hell,2012-09-21,,pgroup=generator_basic&show=1.csv
BBa_K801074,CaMXMT1 expression cassette for yeast,1991,,,Not Released,,In stock,None,Not Used,iGEM12_TU_Munich,Dennis Hell,2012-09-21,,pgroup=generator_basic&show=1.csv
BBa_K907004,Dual phase protein generator(GFP default). mRFP and GFP,1575,,BIT-China 2015:5,Not Released,,In stock,None,Not Used,iGEM12_KAIST_Korea,"Dong-hui Choe, Soo-in Lee",2012-09-20,,pgroup=generator_basic&show=1.csv
BBa_K907005,Dual phase protein generator(mRFP default). mRFP and GFP,1575,,,Not Released,,In stock,None,Not Used,iGEM12_KAIST_Korea,"Dong-hui Choe, Soo-in Lee",2012-09-20,,pgroup=generator_basic&show=1.csv
BBa_K957002,Salicylate inducible mtrB with cut sites flanking RBS ,3207,,,Not Released,,In stock,None,Not Used,iGEM12_Cornell,Dylan Patrick Webster,2012-07-28,,pgroup=generator_basic&show=1.csv
BBa_I10999,ornithine transcarbamylase generator ,1917,,Antiquity:0,Not Released,,Not in stock,None,Not Used,BE.109 2006 BE.109 Instructors,Tala Qusous,2006-05-18,,pgroup=generator_basic&show=1.csv
BBa_I712082,CMV promoter - CD4 (shortened),1907,1,,Not Released,,It's complicated,None,4 Uses,iGEM07_Ljubljana,Marko Bitenc,2007-10-22,,pgroup=generator_basic&show=1.csv
BBa_I714893,SDcro_CI434,646,,,Not Released,,Not in stock,Works,1 Uses,iGEM07_Peking,Chunbo Lou,2007-10-21,,pgroup=generator_basic&show=1.csv
BBa_I716340,rbs-thpD-TT,1073,,,Not Released,,It's complicated,None,Not Used,iGEM07_Berkeley_UC,nhu nguyen,2007-08-14,,pgroup=generator_basic&show=1.csv
BBa_I716354,Biobricked Unmodified Hemoglobin Cassette in petDUET format,1408,,,Not Released,,It's complicated,None,Not Used,iGEM07_Berkeley_UC,Austin Day,2007-10-24,,pgroup=generator_basic&show=1.csv
BBa_I716438,{rbs1-A}{GTG.Cre}{b0015 TT},1193,,,Not Released,,It's complicated,None,Not Used,iGEM07_Berkeley_UC,Samantha Liang,2007-10-23,,pgroup=generator_basic&show=1.csv
BBa_I728001,nothing,1773,,,Not Released,BBa_I728000;BBa_I769100,Not in stock,,Not Used,iGEM07_MIT,Forrest Liau,2007-05-26,,pgroup=generator_basic&show=1.csv
BBa_I741011,Total XylR Transcriptional Regulator Right Facing,1473,,,Not Released,,Not in stock,None,Not Used,iGEM07_Penn_State,Galen Lynch,2007-06-13,,pgroup=generator_basic&show=1.csv
BBa_I741016,Reverse Total XylR Transcriptional Regulator Left Facing (I741011 reverse complement,1473,,,Not Released,,Not in stock,None,Not Used,iGEM07_Penn_State,Galen Lynch,2007-06-21,,pgroup=generator_basic&show=1.csv
BBa_I746000,AIP generator (agrB + agrD with RBSes),759,,,Not Released,,Not in stock,,2 Uses,iGEM07_Cambridge,David Wyatt,2007-10-20,,pgroup=generator_basic&show=1.csv
BBa_I746100,AIP sensor infrastructure (agrC + agrA from S. aureus with RBSes),1920,,,Not Released,,Not in stock,,1 Uses,iGEM07_Cambridge,David Wyatt,2007-10-20,,pgroup=generator_basic&show=1.csv
BBa_I750016,Gas Vesicle polycistonic gene,6064,1,Antiquity:5;iGEM Groningen 2009:5,Not Released,,It's complicated,None,11 Uses,iGEM07_Melbourne,Phillip Dodson,2007-10-21,,pgroup=generator_basic&show=1.csv
BBa_I753001,generator,834,,,Not Released,BBa_Z52934;BBa_I753000;BBa_I738002;BBa_I769102,Not in stock,,Not Used,iGEM07_Boston_University,Stephen Schneider,2007-05-26,,pgroup=generator_basic&show=1.csv
BBa_J100105,Low production of eCDM8,3295,,,Not Released,,Not in stock,None,Not Used,Campbell_M_Lab,Erin McGuire,2013-01-29,,pgroup=generator_basic&show=1.csv
BBa_J100106,Riboswitch and GFP +Low production of eCDM8,4182,,,Not Released,,Not in stock,None,Not Used,Campbell_M_Lab,Erin McGuire,2013-02-19,,pgroup=generator_basic&show=1.csv
BBa_J100122,P5+riboswitch+adhE,2833,,,Not Released,,Not in stock,,Not Used,Campbell_M_Lab,Malcolm Campbell,2013-09-06,,pgroup=generator_basic&show=1.csv
BBa_J100133,P5+BD24+gst1,733,,,Not Released,,Not in stock,,Not Used,Campbell_M_Lab,Sarah Dwyer,2013-10-02,,pgroup=generator_basic&show=1.csv
BBa_J100134,P5+BD24+gst9,796,,,Not Released,,Not in stock,,Not Used,Campbell_M_Lab,Sarah Dwyer,2013-10-04,,pgroup=generator_basic&show=1.csv
BBa_J100135,thyA Gene,929,,,Not Released,,Not in stock,,Not Used,Campbell_M_Lab,Elizabeth Brunner,2013-10-07,,pgroup=generator_basic&show=1.csv
BBa_J100136,T5+riboswitchD+thyA,954,,,Not Released,,Not in stock,,Not Used,Campbell_M_Lab,Malcolm Campbell,2014-02-20,,pgroup=generator_basic&show=1.csv
BBa_J100201,RBS (BD24) + GFP,810,,,Not Released,,Not in stock,,Not Used,Campbell_M_Lab,Malcolm Campbell,2014-10-24,,pgroup=generator_basic&show=1.csv
BBa_J119302,eCDM8 expression with medium promoter and medium C dog RBS,3274,,,Not Released,,Not in stock,None,Not Used,Eckdahl_Lab,"Todd Eckdahl, Claire Shinneman",2013-06-10,,pgroup=generator_basic&show=1.csv
BBa_J119303,eCDM8 expression with high promoter and high C dog RBS,3274,,,Not Released,,Not in stock,None,2 Uses,Eckdahl_Lab,"Todd Eckdahl, Claire Shinneman",2013-06-10,,pgroup=generator_basic&show=1.csv
BBa_J119304,eCDM8 expression with low promoter and low C dog RBS,3277,,,Not Released,,Not in stock,None,1 Uses,Eckdahl_Lab,"Todd Eckdahl, Claire Shinneman",2013-06-10,,pgroup=generator_basic&show=1.csv
BBa_J33101,LacZ ,3075,,,Not Released,,Not in stock,,Not Used,iGEM2006_Edinburgh,Judith Nicholson,2006-08-02,,pgroup=generator_basic&show=1.csv
BBa_J33210,lac promoter and lacZ,600,1,,Not Released,,It's complicated,None,Not Used,iGEM2006_Edinburgh,"Grace Kwan, original design by Chris French",2008-11-23,,pgroup=generator_basic&show=1.csv
BBa_J61000,chloramphenicol resistance cassette,894,1,,Not Released,,It's complicated,Works,3 Uses,Arkin Lab,John Anderson,2006-07-31,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_basic&show=1.csv
BBa_J61023,Tn5 Transposase [Tnp1-PN] (with PstI and NotI),1733,1,,Not Released,,It's complicated,Works,3 Uses,Arkin Lab,John Anderson,2006-09-21,,pgroup=generator_basic&show=1.csv
BBa_J70304,constitutive cat cassette for Mesoplasma florum,997,,,Not Released,,Not in stock,,Not Used,Knight Lab,Tom Knight,2009-05-06,,pgroup=generator_basic&show=1.csv
BBa_J70596,J70577 cut with BsaXI and with 6his inserts (J70564-fi) added, ,,,Not Released,,No part sequence,,No Sequence,Knight Lab,Julie Norville,2010-06-27,,pgroup=generator_basic&show=1.csv
BBa_J70597,J70577 cut with BsaXI and with 6his inserts (J70564-fi) added,936,,,Not Released,,Not in stock,,Not Used,Knight Lab,Julie Norville,2010-06-27,,pgroup=generator_basic&show=1.csv
BBa_J70636,pheS gene from M. florum,1154,,,Not Released,,Not in stock,,Not Used,Knight Lab,Tom Knight,2010-11-01,,pgroup=generator_basic&show=1.csv
BBa_J72000,[kanR] complete kanamycin resistance cassette,1020,,,Not Released,,Not in stock,,Not Used,Anderson Lab,John Anderson,2008-02-03,,pgroup=generator_basic&show=1.csv
BBa_J72011,RFP expression device in BBb,895,,,Not Released,,Not in stock,,Not Used,Anderson Lab,John Anderson,2008-07-25,,pgroup=generator_basic&show=1.csv
BBa_J72092,{KanR Cassette} in BglBrick Format,1021,,,Not Released,,Not in stock,,Not Used,Anderson Lab,Josh Kittleson,2011-11-09,,pgroup=generator_basic&show=1.csv
BBa_J85225,Kan_off,967,,,Not Released,,Not in stock,None,1 Uses,Weiss Lab,Jonathan W Babb,2012-03-26,,pgroup=generator_basic&show=1.csv
BBa_K098010,"HO-pcyA, low expression",1531,1,,Not Released,,It's complicated,None,1 Uses,iGEM08_Harvard,Harvard iGEM 08,2008-10-26,,pgroup=generator_basic&show=1.csv
BBa_K098011,"E. coli ompR, expressed at low level",917,1,,Not Released,,It's complicated,None,1 Uses,iGEM08_Harvard,Harvard iGEM 08,2008-10-26,,pgroup=generator_basic&show=1.csv
BBa_K1049002,Isoamyl acetate generator,1832,,,Not Released,,Not in stock,Works,Not Used,iGEM13_KIT-Kyoto,Yohei TAMIAKI,2013-09-19,,pgroup=generator_basic&show=1.csv
BBa_K105016,Leu2 - Beta-isopropylmalate dehydrogenase of yeast,1829,1,,Not Released,,It's complicated,None,Not Used,iGEM08_ESBS-Strasbourg,"Michael Wild, Katja Karstens",2008-10-22,,pgroup=generator_basic&show=1.csv
BBa_K105017,Ura3 - Orotidine-5-phosphate decarboxylase,1121,1,,Not Released,,It's complicated,None,Not Used,iGEM08_ESBS-Strasbourg,"Michael Wild, Katja Karstens",2008-10-22,,pgroup=generator_basic&show=1.csv
BBa_K1053003,taRNA responsive Hammerhead Ribozyme with RBS + GFPuv + DT,960,,,Not Released,,It's complicated,None,1 Uses,iGEM13_Tokyo-NoKoGen,Ippei Sakamoto,2013-09-10,,pgroup=generator_basic&show=1.csv
BBa_K1053006,PBAD-TR(42)-HHR-taR12-DT,1481,,,Not Released,BBa_K1053016,Not in stock,,Not Used,iGEM13_Tokyo-NoKoGen,Ippei Sakamoto,2013-09-27,,pgroup=generator_basic&show=1.csv
BBa_K1053008,PBAD-taR12-DT,1407,,,Not Released,,Not in stock,,Not Used,iGEM13_Tokyo-NoKoGen,Ippei Sakamoto,2013-09-27,,pgroup=generator_basic&show=1.csv
BBa_K1053009,PBAD-taR42-DT,1407,,,Not Released,,Not in stock,,Not Used,iGEM13_Tokyo-NoKoGen,Ippei Sakamoto,2013-09-27,,pgroup=generator_basic&show=1.csv
