Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_K165101,,,,,Not Released,BBa_K165091,It's complicated,,Not Used,iGEM08_BrownTwo,John Szymanski,2008/10/29,,
BBa_K131020,,,,,Not Released,,Not in stock,,Not Used,iGEM08_Calgary_Wetware,Thane Kubik,2008/10/27,,
BBa_K165098,,,,,Not Released,,It's complicated,,Not Used,iGEM08_BrownTwo,John Szymanski,2008/10/29,,
BBa_S03973,,,,,Not Released,BBa_I732019;BBa_K173004,In stock,None,8 Uses,Guests,Robert Ovadia,2008/7/15,,
BBa_S03952,,,,,Released HQ 2013,BBa_K206014;BBa_K299504;BBa_K519023;BBa_K880005;BBa_K1719014,In stock,Works,18 Uses,Guests,Allen Lin,2008/6/22,,
BBa_K137033,,,,,Not Released,BBa_K137034,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137035,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137034,,,,,Not Released,BBa_K137033,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137036,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_S04077,,,,,Not Released,BBa_S04195;BBa_K1073005,In stock,None,1 Uses,Guests,Fei Chen,2008/9/2,,
BBa_K137044,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137038,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137061,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137062,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137039,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137059,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137057,,,Michigan iGEM 2013:0,,Not Released,,It's complicated,Fails,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137037,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137063,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137060,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137045,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Caltech,Allen Lin,2008/7/21,,
BBa_K137064,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137065,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137066,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/7/31,,
BBa_K137071,,,,,Not Released,,Not in stock,None,1 Uses,iGEM08_Caltech,Allen Lin,2008/8/8,,
BBa_K137074,,,,,Not Released,,Not in stock,None,1 Uses,iGEM08_Caltech,Allen Lin,2008/8/8,,
BBa_K137072,,,,,Not Released,,Not in stock,None,1 Uses,iGEM08_Caltech,Allen Lin,2008/8/8,,
BBa_K137075,,,,,Not Released,,Not in stock,None,1 Uses,iGEM08_Caltech,Allen Lin,2008/8/8,,
BBa_K137092,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137093,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137096,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137084,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137073,,,,,Not Released,,Not in stock,None,1 Uses,iGEM08_Caltech,Allen Lin,2008/8/8,,
BBa_K137101,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137095,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137097,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137083,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137098,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137103,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137102,,,,,Not Released,,Not in stock,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137094,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137104,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/21,,
BBa_K137108,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/22,,
BBa_K137122,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Fei Chen,2008/10/7,,
BBa_K137107,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Allen Lin,2008/8/22,,
BBa_K137121,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Fei Chen,2008/10/7,,
BBa_K137118,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Fei Chen,2008/10/7,,
BBa_K137131,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Josh Michener,2008/10/23,,
BBa_K137132,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Caltech,Josh Michener,2008/10/23,,
BBa_K137123,,,,,Not Released,,It's complicated,Works,Not Used,iGEM08_Caltech,Fei Chen,2008/10/7,,
BBa_S03957,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Victoria Hsiao,2008/7/7,,
BBa_S03961,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Victoria Hsiao,2008/7/7,,
BBa_S03958,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Victoria Hsiao,2008/7/7,,
BBa_S03970,,,,,Not Released,,It's complicated,None,2 Uses,Guests,Robert Ovadia,2008/7/15,,
BBa_S03953,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Doug Tischer,2008/6/29,,
BBa_S03971,,,,,Not Released,,It's complicated,None,4 Uses,Guests,Robert Ovadia,2008/7/15,,
BBa_S03948,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Doug Tischer,2008/6/12,,
BBa_S03977,,,,,Not Released,,It's complicated,None,2 Uses,Guests,Victoria Hsiao,2008/7/15,,
BBa_S03976,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Victoria Hsiao,2008/7/15,,
BBa_S03975,,,,,Not Released,BBa_S04568;BBa_K855007,It's complicated,Works,4 Uses,Guests,Doug Tischer,2008/7/15,,
BBa_S03990,,,,,Not Released,BBa_S03989,It's complicated,Issues,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03993,,,,,Not Released,,It's complicated,Issues,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03989,,,,,Not Released,BBa_S03990,It's complicated,Issues,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03991,,,,,Not Released,,It's complicated,Issues,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03992,,,,,Not Released,,It's complicated,Issues,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03994,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03995,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03997,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S04005,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S03996,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/21,,
BBa_S03998,,,,,Not Released,,It's complicated,Works,12 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S04006,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S04004,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S04008,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S04007,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S04009,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Allen Lin,2008/7/22,,
BBa_S04033,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Victoria Hsiao,2008/7/28,,
BBa_S04034,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Victoria Hsiao,2008/7/28,,
BBa_S04032,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Victoria Hsiao,2008/7/28,,
BBa_S04022,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Robert Ovadia,2008/7/26,,
BBa_S04035,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Victoria Hsiao,2008/7/28,,
BBa_S04039,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Victoria Hsiao,2008/7/29,,
BBa_S04037,,,,,Not Released,,Not in stock,None,2 Uses,Guests,Allen Lin,2008/7/28,,
BBa_S04038,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Victoria Hsiao,2008/7/28,,
BBa_S04041,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Robert Ovadia,2008/7/31,,
BBa_S04042,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Doug Tischer,2008/8/6,,
BBa_S04054,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Robert Ovadia,2008/8/10,,
BBa_S04059,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Doug Tischer,2008/8/17,,
BBa_S04062,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04051,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Doug Tischer,2008/8/9,,
BBa_S04061,,,,,Not Released,,It's complicated,None,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04049,,,,,Not Released,,Not in stock,None,Not Used,Guests,Allen Lin,2008/8/9,,
BBa_S04063,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04064,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04057,,,,,Not Released,,It's complicated,None,1 Uses,Guests,Doug Tischer,2008/8/12,,
BBa_S04065,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04066,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04067,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04071,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Allen Lin,2008/8/21,,
BBa_S04072,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Allen Lin,2008/8/21,,
BBa_S04068,,,,,Not Released,,Not in stock,None,Not Used,Guests,Allen Lin,2008/8/21,,
BBa_S04073,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Allen Lin,2008/8/22,,
BBa_S04074,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Allen Lin,2008/8/22,,
BBa_S04079,,,,,Not Released,,It's complicated,Works,3 Uses,Guests,Fei Chen,2008/9/24,,
BBa_S04078,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Fei Chen,2008/9/24,,
BBa_S04080,,,,,Not Released,,It's complicated,Works,3 Uses,Guests,Fei Chen,2008/9/24,,
BBa_S04082,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Fei Chen,2008/9/24,,
BBa_S04084,,,,,Not Released,,It's complicated,Works,3 Uses,Guests,Fei Chen,2008/9/24,,
BBa_S04087,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Fei Chen,2008/9/24,,
BBa_S04085,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Fei Chen,2008/9/24,,
BBa_S04086,,,,,Not Released,,It's complicated,Works,Not Used,Guests,Fei Chen,2008/9/24,,
BBa_S04095,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04089,,,,,Not Released,BBa_K376019,It's complicated,Works,Not Used,Guests,Fei Chen,2008/10/7,,
BBa_S04096,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04099,,,,,Not Released,BBa_S03925,Not in stock,None,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04097,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04101,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04100,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04102,,,,,Not Released,,Not in stock,None,1 Uses,Guests,Fei Chen,2008/10/7,,
BBa_S04105,,,,,Not Released,,It's complicated,None,1 Uses,MIT,Josh Michener,2008/10/8,,
BBa_S04108,,,,,Not Released,,It's complicated,None,3 Uses,Guests,Robert Ovadia,2008/10/16,,
BBa_S04109,,,,,Not Released,,It's complicated,None,Not Used,Guests,Robert Ovadia,2008/10/16,,
BBa_S04106,,,,,Not Released,,It's complicated,None,2 Uses,MIT,Josh Michener,2008/10/14,,
BBa_S04107,,,,,Not Released,,It's complicated,None,3 Uses,Guests,Robert Ovadia,2008/10/16,,
BBa_S04110,,,,,Not Released,,It's complicated,None,Not Used,Guests,Robert Ovadia,2008/10/16,,
BBa_S04111,,,,,Not Released,,It's complicated,None,Not Used,Guests,Robert Ovadia,2008/10/16,,
BBa_S04112,,,,,Not Released,,It's complicated,None,Not Used,Guests,Robert Ovadia,2008/10/16,,
BBa_S04123,,,,,Not Released,,Not in stock,None,Not Used,Guests,Robert Ovadia,2008/10/21,,
BBa_S04113,,,,,Not Released,,It's complicated,None,Not Used,Guests,Robert Ovadia,2008/10/16,,
BBa_S04122,,,,,Not Released,,Not in stock,None,Not Used,Guests,Robert Ovadia,2008/10/21,,
BBa_S04114,,,,,Not Released,,It's complicated,None,3 Uses,Guests,Robert Ovadia,2008/10/16,,
BBa_K091120,,,,,Not Released,BBa_S04168,Not in stock,None,Not Used,iGEM08_Davidson-Missouri_Western,Pallavi Penumetcha,2008/7/9,,
BBa_S03968,,,,,Not Released,BBa_K091153,In stock,Works,2 Uses,Guests,Alicia Allen,2008/7/14,,
BBa_K091118,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,James Barron,2008/7/1,,
BBa_K091142,,,,,Not Released,,It's complicated,,1 Uses,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/7/15,,
BBa_K091155,,,,,Not Released,,It's complicated,None,1 Uses,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/7/22,,
BBa_K091134,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,James Barron,2008/7/13,,
BBa_K091173,,,,,Not Released,,It's complicated,Issues,Not Used,iGEM08_Davidson-Missouri_Western,Todd Eckdahl,2008/8/4,,
BBa_K091172,,,,,Not Released,,It's complicated,None,3 Uses,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/7/31,,
BBa_K091199,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/8/15,,
BBa_K091197,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/8/15,,
BBa_K091200,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/8/15,,
BBa_K091174,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Todd Eckdahl,2008/8/4,,
BBa_K091198,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/8/15,,
BBa_K091202,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/8/15,,
BBa_K091201,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008/8/15,,
BBa_K091207,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Pallavi Penumetcha,2008/11/18,,
BBa_K091208,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Davidson-Missouri_Western,Pallavi Penumetcha,2008/11/18,,
BBa_S03969,,,,,Not Released,,It's complicated,None,Not Used,Guests,Alicia Allen,2008/7/14,,
BBa_K091227,,,,,Not Released,,It's complicated,,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2009/10/15,,
BBa_S03967,,,,,Not Released,,It's complicated,Works,2 Uses,Guests,Erin Feeney,2008/7/14,,
BBa_S03980,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Alicia Allen,2008/7/17,,
BBa_S03979,,,,,Not Released,,It's complicated,Works,1 Uses,Guests,Alicia Allen,2008/7/17,,
BBa_K092901,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_EPF-Lausanne,EPF-Lausanne Team 2008,2008/10/22,,
BBa_S04058,,,,,Not Released,,Not in stock,Works,1 Uses,iGEM2006_Davidson,Todd Eckdahl,2008/8/14,,
BBa_K092902,,,,,Not Released,,No part sequence,,No Sequence,iGEM08_EPF-Lausanne,Sebastian Maerkl,2010/3/22,,
BBa_K142024,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142028,,,,,Not Released,,Not in stock,None,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142027,,,,,Not Released,,It's complicated,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142025,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142029,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142026,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142030,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142041,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/29,,
BBa_K142031,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142047,,,,,Not Released,,It's complicated,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/28,,
BBa_K142048,,,,,Not Released,,It's complicated,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/29,,
BBa_K142073,,,,,Not Released,,Not in stock,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/29,,
BBa_K142074,,,,,Not Released,,It's complicated,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/29,,
BBa_K142075,,,,,Not Released,,It's complicated,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/29,,
BBa_K157001,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/24,,
BBa_K142076,,,,,Not Released,,It's complicated,,Not Used,iGEM08_ETH_Zurich,Julius Rabl,2008/10/29,,
BBa_K157002,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157003,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157005,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157004,,,,,Not Released,,It's complicated,None,10 Uses,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,Spring 2017 Distribution;Spring 2016 Distribution,
BBa_K157006,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157008,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157007,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157009,,,,,Not Released,,It's complicated,None,9 Uses,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157011,,1,,,Not Released,BBa_J18909;BBa_J96037;BBa_K1362469,It's complicated,None,10 Uses,iGEM08_Freiburg,Kristian M?ller,2008/10/26,,
BBa_K157015,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157010,,1,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157013,,1,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,Kristian M?ller,2008/10/26,,
BBa_K157012,,1,,,Not Released,BBa_I757014,It's complicated,None,10 Uses,iGEM08_Freiburg,Kristian M?ller,2008/10/26,,
BBa_K157016,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008,2008/10/26,,
BBa_K157014,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008 ,2008/10/26,,
BBa_K157018,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008 ,2008/10/26,,
BBa_K157017,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,Freiburg iGEM Team 08 ,2008/10/26,,
BBa_K157019,,,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008 ,2008/10/26,,
