Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_J133559,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J133560,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J133561,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J133574,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J133575,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J133576,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J133577,Protein Linker SSGSSG Library,18,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-12-03,,Tag.csv
BBa_J176009,polyA2,225,,,Not Released,,Not in stock,Works,8 Uses,Haynes_Lab,Karmella Haynes,2011-09-29,,Tag.csv
BBa_J176018,PEST,534,,,Not Released,,It's complicated,None,19 Uses,Haynes_Lab,Karmella Haynes,2011-09-29,Spring 2017 Distribution;Spring 2016 Distribution,Tag.csv
BBa_J176031,NLS myc stop,64,,,Not Released,,Not in stock,Works,16 Uses,Haynes_Lab,Brady Laughlin,2011-09-29,,Tag.csv
BBa_J176042,polyA,468,,,Not Released,,Not in stock,None,6 Uses,Haynes_Lab,Karmella Haynes,2011-10-07,,Tag.csv
BBa_J18909,His tag (6xHis; E. coli - optimized),18,,,Not Released,BBa_K157011;BBa_J96037;BBa_K1362469,It's complicated,None,29 Uses,Affiliates,Raik Gruenberg,2010-01-15,,Tag.csv
BBa_J18914,1xFlag tag,24,,,Not Released,BBa_J96035,It's complicated,None,Not Used,Affiliates,Raik Gruenberg,2010-01-26,,Tag.csv
BBa_J18915,3xFlag tag,72,,,Not Released,,It's complicated,None,Not Used,Affiliates,Raik Gruenberg,2010-01-26,,Tag.csv
BBa_J18916,Strep tag II,24,,,Not Released,BBa_J96038,It's complicated,None,Not Used,Affiliates,Raik Gruenberg,2010-01-26,,Tag.csv
BBa_J18917,GST tag (E. coli),687,,,Not Released,,It's complicated,None,Not Used,Affiliates,Raik Gruenberg,2010-01-26,,Tag.csv
BBa_J32017,S-Tag,46,,,Not Released,,It's complicated,None,2 Uses,iGEM2006_Duke,Austen Heinz,2006-08-25,,Tag.csv
BBa_J540013,"Prefix_SalI, BamHI(TokyoStanderd)",20,,,Not Released,BBa_J54013,Not in stock,,Not Used,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54013,"Prefix_SalI, BamHI(TokyoStanderd)",20,,,Not Released,BBa_J540013,Not in stock,,2 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54014,"Surrfix_BglII,MluI(TokyoStanderd)",20,,,Not Released,,Not in stock,,2 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54021,PrefixI_SalI,22,,,Not Released,,Not in stock,,3 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54022,"SuffixII_BglII,MluI",43,,,Not Released,,Not in stock,,1 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54023,PrefixI_SalI,5,,,Not Released,,Not in stock,,12 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-16,,Tag.csv
BBa_J54024,"SuffixI_BglII,MluI", ,,,Not Released,,No part sequence,,No Sequence,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-16,,Tag.csv
BBa_J54025,"SuffixI_BglII,MluI",19,,,Not Released,,Not in stock,,9 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-16,,Tag.csv
BBa_J54031,"PrefixII_SalI,BamHI",36,,,Not Released,,Not in stock,,Not Used,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54032,SuffixII_MluI,29,,,Not Released,,Not in stock,,2 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J54033,"PrefixII_SalI,BamHI",19,,,Not Released,,Not in stock,,8 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-16,,Tag.csv
BBa_J54034,SuffixII_MluI,5,,,Not Released,,Not in stock,,11 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-16,,Tag.csv
BBa_J54100,Prefix-Suffix(deltaP),87,,,Not Released,,Not in stock,,1 Uses,iGEM2006_Tokyo_Alliance,Yusaku Nakashima,2006-10-15,,Tag.csv
BBa_J63007,PKI nuclear export sequence; yeast codon optimized,30,,,Not Released,,It's complicated,Works,2 Uses,Silver Lab,Caroline Ajo-Franklin,2006-10-11,,Tag.csv
BBa_J64005,3x FLAG affinity tag,81,,,Not Released,,Not in stock,Works,3 Uses,Voigt Lab,Dan Widmaier,2008-01-15,,Tag.csv
BBa_J64008,SicP-SptP chaperone-secretion tag pair from Salmonella type III secretion system,880,,,Not Released,,Not in stock,Works,1 Uses,Voigt Lab,Dan Widmaier,2008-01-15,,Tag.csv
BBa_J70042,6his part for use with BioScaffold parts ATG-6his-GGATCC (glycine serine),27,,,Not Released,,Not in stock,None,9 Uses,Knight Lab,Julie Norville,2009-01-22,,Tag.csv
BBa_J70044,6his part for use with BioScaffold parts (G)GATCC(glycine serine)-6his-TAA,26,,,Not Released,,Not in stock,,7 Uses,Knight Lab,Julie Norville,2009-01-22,,Tag.csv
BBa_J70046,6his part for use with BioScaffold parts ATG-6 his-GATCC(glycine serine)-TAA,30,,,Not Released,,Not in stock,,2 Uses,Knight Lab,Julie Norville,2009-01-22,,Tag.csv
BBa_J70048,6his part for use with BioScaffold parts ATG-GGATCC (glycine serine)-6 His-TAA,30,,,Not Released,,Not in stock,None,6 Uses,Knight Lab,Julie Norville,2009-02-05,,Tag.csv
BBa_J70609,RFC12 7x His Tag Head Domain,27,,,Not Released,BBa_T2001,Not in stock,None,2 Uses,Knight Lab,Joseph Lynch,2010-07-16,,Tag.csv
BBa_J70620,RFC12 Maltose Binding Protein Internal Domain [malE] ,1140,,,Not Released,,Not in stock,,Not Used,Knight Lab,Joseph Lynch,2010-08-05,,Tag.csv
BBa_J70621,RFC12 7x His Tag Tail Domain,27,,,Not Released,BBa_T2000,Not in stock,,Not Used,Knight Lab,Joseph Lynch,2010-08-08,,Tag.csv
BBa_J70622,RFC12 cMyc Tag Head Domain,36,,,Not Released,BBa_T2007,Not in stock,,Not Used,Knight Lab,Joseph Lynch,2010-08-08,,Tag.csv
BBa_J70623,RFC12 cMyc Tag Tail Domain,36,,,Not Released,BBa_T2006,Not in stock,,Not Used,Knight Lab,Joseph Lynch,2010-08-08,,Tag.csv
BBa_J70624,RFC12 FLAG Tag Head Domain,30,,,Not Released,BBa_T2004,Not in stock,,Not Used,Knight Lab,Joseph Lynch,2010-08-08,,Tag.csv
BBa_J70627,RFC12 Internal Chitin Binding Domain,156,,,Not Released,,Not in stock,None,1 Uses,Knight Lab,Joseph Lynch,2010-08-11,,Tag.csv
BBa_J70628,RFC12 Sce VMA Intein Internal Domain,1362,,,Not Released,,Not in stock,,1 Uses,Knight Lab,Joseph Lynch,2010-08-11,,Tag.csv
BBa_J70629,RFC12 Intein + Chitin Binding Protein Tail Domain ,1526,,,Not Released,,Not in stock,,Not Used,Knight Lab,Joseph Lynch,2010-08-11,,Tag.csv
BBa_J85600,attB1 recombination site,22,,,Not Released,,Not in stock,None,75 Uses,Weiss Lab,Ron Weiss,2011-09-06,,Tag.csv
BBa_J85601,scar1, ,,,Not Released,,No part sequence,,No Sequence,Weiss Lab,Ron Weiss,2011-09-06,,Tag.csv
BBa_K1033239,Signal peptide from Lactobacillus reuteri collagen binding protein,99,,,Not Released,,Not in stock,,Not Used,iGEM13_Uppsala,Anton Berglund,2013-08-23,,Tag.csv
BBa_K1033240,Signal peptide from Lactobacillus reuteri cell surface protein,168,,,Not Released,,Not in stock,,Not Used,iGEM13_Uppsala,Anton Berglund,2013-08-23,,Tag.csv
BBa_K1033241,Signal peptide from Lactococcus lactis usp45, ,,,Not Released,,No part sequence,,No Sequence,iGEM13_Uppsala,Anton Berglund,2013-08-23,,Tag.csv
BBa_K105014,cln2 PEST destabilization domain for rapid protein turnover,537,,,Not Released,BBa_K194000;BBa_K1051203,It's complicated,None,Not Used,iGEM08_ESBS-Strasbourg,Robin Sorg,2008-10-19,,Tag.csv
BBa_K105015,hsl1 - cell cycle dependent degradation tag in yeast,618,1,,Not Released,,It's complicated,None,4 Uses,iGEM08_ESBS-Strasbourg,Robin Sorg,2008-10-22,,Tag.csv
BBa_K1051206,"The degradation tag in E. coil ,M0050 with TAATAA.",39,,iGEM14_Edinburgh:4,Not Released,,Not in stock,,2 Uses,iGEM13_Shenzhen_BGIC_ATCG,Rui Guan,2013-09-25,,Tag.csv
BBa_K1051207,"The degradation tag in E. coil ,M0051 with TAATAA.",45,,iGEM14_Edinburgh:4,Not Released,,Not in stock,,2 Uses,iGEM13_Shenzhen_BGIC_ATCG,Rui Guan,2013-09-25,,Tag.csv
BBa_K1051208,"The degradation tag in E. coil ,M0052 with TAATAA.",39,,iGEM14_Edinburgh:4,Not Released,,Not in stock,,5 Uses,iGEM13_Shenzhen_BGIC_ATCG,Rui Guan,2013-09-25,,Tag.csv
BBa_K1072008,Flag tag,27,,,Not Released,,Not in stock,Works,3 Uses,iGEM13_SCUT,"Junqi kuang, Xihao liao and Jianhui gong",2013-09-07,,Tag.csv
BBa_K1075020,E. coli ssrA(DAS+4) ,51,,,Not Released,,Not in stock,None,5 Uses,iGEM13_Bonn,Max Schelski,2013-09-23,,Tag.csv
BBa_K1088025,3xFLAG,66,,,Not Released,,Not in stock,None,1 Uses,iGEM13_SDU-Denmark,Andreas Kjær,2013-09-18,,Tag.csv
BBa_K112502,< myc > in BBb,30,,,Not Released,BBa_M10045,It's complicated,None,Not Used,iGEM08_UC_Berkeley,Sherine Cheung,2008-10-22,,Tag.csv
BBa_K112503,< myc ! in BBb,33,,,Not Released,,It's complicated,None,1 Uses,iGEM08_UC_Berkeley,Sherine Cheung,2008-10-22,,Tag.csv
BBa_K112506,< HA > in BBb,30,,,Not Released,,It's complicated,None,Not Used,iGEM08_UC_Berkeley,Sherine Cheung,2008-10-22,,Tag.csv
BBa_K112507,< HA ! in BBb,33,,,Not Released,,It's complicated,None,1 Uses,iGEM08_UC_Berkeley,Sherine Cheung,2008-10-22,,Tag.csv
BBa_K112600, {< AP tag >} in BBb ,45,,,Not Released,,It's complicated,None,Not Used,iGEM08_UC_Berkeley,Sherine Cheung,2008-09-03,,Tag.csv
BBa_K112601,< AP tag ! in BBb,48,,,Not Released,,It's complicated,None,1 Uses,iGEM08_UC_Berkeley,Sherine Cheung,2008-09-03,,Tag.csv
BBa_K112602,< FLAG tag > in BBb,24,,,Not Released,BBa_M10019;BBa_K330000,It's complicated,None,Not Used,iGEM08_UC_Berkeley,Sherine Cheung,2008-09-03,,Tag.csv
BBa_K112603,< FLAG tag ! in BBb,27,,,Not Released,,It's complicated,None,1 Uses,iGEM08_UC_Berkeley,Sherine Cheung,2008-09-03,,Tag.csv
BBa_K112703,His affinity tag,21,,,Not Released,,Not in stock,None,Not Used,iGEM08_UC_Berkeley,Bing Xia,2008-10-21,,Tag.csv
BBa_K112705,S affinity tag,48,,,Not Released,,Not in stock,None,Not Used,iGEM08_UC_Berkeley,Bing Xia,2008-10-21,,Tag.csv
BBa_K1149022,pelB (E.coli optimized),66,,,Not Released,,Not in stock,None,6 Uses,iGEM13_Imperial_College,Margarita Kopniczky,2013-09-10,,Tag.csv
BBa_K1159312,,39,,,Not Released,,Not in stock,None,Not Used,iGEM13_TU-Munich,TU Munich 2013,2013-09-17,,Tag.csv
BBa_K1159313,,42,,,Not Released,,Not in stock,,Not Used,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-17,,Tag.csv
BBa_K1162009,10x-Histidine (10x-His) Tag with Met (ATG) For N-terminal purification,33,,,Not Released,,It's complicated,Works,2 Uses,iGEM13_Utah_State,Kathleen Miller,2013-09-15,,Tag.csv
BBa_K1188003,FMN-binding protein,381,,,Not Released,,It's complicated,None,Not Used,iGEM13_CU-Boulder,William Heymann,2013-09-05,,Tag.csv
BBa_K1188004,ELP Tag,318,,,Not Released,,It's complicated,None,Not Used,iGEM13_CU-Boulder,Elijah Lovelace,2013-09-17,,Tag.csv
BBa_K1189026,Linker,48,,,Not Released,,Not in stock,,Not Used,iGEM13_Calgary,Himika Dastidar,2013-09-17,,Tag.csv
BBa_K1223006,His-Tag,27,,,Not Released,,It's complicated,Works,1 Uses,iGEM13_BGU_Israel,Orr Schlesinger,2013-09-07,,Tag.csv
BBa_K125550,Protein Linker SSGSSG Library,18,,,Not Released,BBa_J133550,Not in stock,None,Not Used,iGEM08_Hawaii,Norman Wang,2011-12-03,,Tag.csv
BBa_K128004,signal sequence from Lactobacillus bulgaricus; secretes protein,143,1,,Not Released,,It's complicated,None,Not Used,iGEM08_MIT,Sara Mouradian,2008-07-18,,Tag.csv
BBa_K128005,His affinity tag,18,1,,Not Released,,It's complicated,None,1 Uses,iGEM08_MIT,Prarthna Desai,2008-10-25,,Tag.csv
BBa_K1319007,6xHis tag with double stop codon,24,,,Not Released,,Not in stock,,Not Used,iGEM14_Aachen,Michael Osthege,2014-09-25,,Tag.csv
BBa_K133036,RGD-His affinity tag-Stop,30,,,Not Released,,It's complicated,None,34 Uses,iGEM08_Slovenia,Jerneja Mori,2008-10-26,,Tag.csv
BBa_K133132,8 aa protein domain linker,24,,,Not Released,,It's complicated,None,14 Uses,iGEM08_Slovenia,Jan Lonzaric,2008-10-24,,Tag.csv
BBa_K133133,His affinity tag-stop,21,,,Not Released,,It's complicated,Works,13 Uses,iGEM08_Slovenia,Katja Kolar,2008-10-23,,Tag.csv
BBa_K1362255,MinD MTS tag,72,,,Not Released,,Not in stock,None,1 Uses,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,,Tag.csv
BBa_K1362256,Myristoilation signal sequence, ,,,Not Released,,No part sequence,None,No Sequence,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,,Tag.csv
