Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_K145201,INPUT TetR generator,883,1,BNathalie:5,Released HQ 2013,BBa_S03708;BBa_K2120320,In stock,Works,7 Uses,iGEM08_KULeuven,Jonas Demeulemeester,2008-08-20,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K1486021,Arabinose promoter + rLuc[1] + rLuc[2],2170,,,Not Released,,In stock,Works,Not Used,iGEM14_EPF_Lausanne,EPFL iGem team 2014,2014-09-15,,pgroup=generator_other&show=1.csv
BBa_K1486022,Renilla Luciferase,2158,,,Not Released,,In stock,Works,Not Used,iGEM14_EPF_Lausanne,EPFL iGem team 2014,2014-09-15,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=generator_other&show=1.csv
BBa_K152005,"Promoterless Synthetic Operon of CrtE,B,I,Y and GFP",5412,1,,Not Released,,In stock,Works,1 Uses,iGEM08_Guelph,David Johnston Monje,2008-10-30,,pgroup=generator_other&show=1.csv
BBa_K173004,Beta-galactosidase protein generator,3230,,,Not Released,BBa_I732019;BBa_S03973,In stock,Works,4 Uses,iGEM09_UNIPV-Pavia,"Lorenzo Pasotti, Susanna Schiavi, Letizia Diamante, Paolo Magni",2009-10-15,,pgroup=generator_other&show=1.csv
BBa_K176006,PoPS->RBS+tetR-LVA+T,840,,,Released HQ 2013,BBa_P0440;BBa_S03880;BBa_K092000;BBa_K228814;BBa_K195603,In stock,Works,12 Uses,iGEM09_USTC,"Chao Li,Danqian Liu,Hao Jiang",2009-06-16,,pgroup=generator_other&show=1.csv
BBa_K195603,RBS + TetR(repressor) + Terminator,840,,,Released HQ 2013,BBa_P0440;BBa_S03880;BBa_K092000;BBa_K176006;BBa_K228814,In stock,Works,Not Used,iGEM09_NYMU-Taipei,Yun-Hsiang Chang,2009-10-15,,pgroup=generator_other&show=1.csv
BBa_K206004,RFP generator for testing pBAD wt,999,,,Released HQ 2013,BBa_K577004,In stock,Works,Not Used,iGEM09_British_Columbia,Amelia Hardjasa,2009-10-18,,pgroup=generator_other&show=1.csv
BBa_K206005,GFP generator for testing pBAD strong,1052,,,Released HQ 2013,BBa_K750000,In stock,Works,Not Used,iGEM09_British_Columbia,Amelia Hardjasa,2009-10-19,,pgroup=generator_other&show=1.csv
BBa_K228238,RBS->cI->Terminator,932,,,Released HQ 2013,BBa_P0151,In stock,Works,1 Uses,iGEM09_PKU_Beijing,Guosheng Zhang,2009-09-20,,pgroup=generator_other&show=1.csv
BBa_K228241,RBS->cI->Terminator,930,,,Released HQ 2013,BBa_I3401;BBa_P0451;BBa_S03427;BBa_M34567;BBa_K082022;BBa_K204069;BBa_K195633;BBa_K195630;BBa_S05083,In stock,Works,1 Uses,iGEM09_PKU_Beijing,Guosheng Zhang,2009-09-20,,pgroup=generator_other&show=1.csv
BBa_K274220,CrtEBIY under pBad promoter,5773,,,Not Released,,In stock,Works,1 Uses,iGEM09_Cambridge,Siming Ma,2009-09-19,,pgroup=generator_other&show=1.csv
BBa_K299500,Expression vector J23100+B0030,58,,,Released HQ 2013,BBa_K081005;BBa_K206015;BBa_K888002;BBa_K847100,In stock,Works,Not Used,iGEM10_Warsaw,Micha&#322; Lower,2010-08-13,,pgroup=generator_other&show=1.csv
BBa_K299502,Expression vector J23100+B0032,56,,,Not Released,BBa_K1073006,In stock,Works,4 Uses,iGEM10_Warsaw,Micha&#322; Lower,2010-08-13,,pgroup=generator_other&show=1.csv
BBa_K299504,Expression vector J23100+B0034,55,,,Released HQ 2013,BBa_S03952;BBa_K206014;BBa_K519023;BBa_K880005;BBa_K1719014,In stock,Works,4 Uses,iGEM10_Warsaw,Micha&#322; Lower,2010-08-13,,pgroup=generator_other&show=1.csv
BBa_K299509,Expression Vector pT7+B0034,43,,,Not Released,BBa_I746911;BBa_S04423;BBa_S04581;BBa_K944009;BBa_K1321338,In stock,Works,1 Uses,iGEM10_Warsaw,Micha&#322; Lower,2010-08-20,,pgroup=generator_other&show=1.csv
BBa_K325108,,2891,,,Released HQ 2013,,In stock,Works,Not Used,iGEM10_Cambridge,Theo Sanderson and Paul Masset,2010-10-23,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K325218,,2885,,,Released HQ 2013,,In stock,Works,Not Used,iGEM10_Cambridge,Anja Hohmann and Ben Reeve,2010-10-23,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K325219,,3841,,,Released HQ 2013,,In stock,Works,Not Used,iGEM10_Cambridge,Bill Collins and Emily Knott,2010-09-15,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K395602,Apple fragrance  generator ,1813,,,Released HQ 2013,,In stock,Works,Not Used,iGEM10_Tokyo_Tech,Toshitaka Matsubara,2010-10-04,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K539421,promoter (lacI regulated)+RNA thermometer ,260,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_NCTU_Taiwan,Shu-Han Chang,2011-09-27,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K539431,promoter (lacI regulated)+RNA thermometer+vioD,1360,,,Not Released,,In stock,Works,Not Used,iGEM11_NCTU_Taiwan,Shu-Han Chang,2011-09-27,,pgroup=generator_other&show=1.csv
BBa_K539651,promoter (lacI regulated) + a RBS (B0032)+Alss with a RBS (B0030)+ilvC,3448,,,Released HQ 2013,,In stock,Works,1 Uses,iGEM11_NCTU_Taiwan,Shu-Han Chang,2011-09-27,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K539672,promoter (lacI regulated)+RBS+Alss with a RBS (B0032)+ilvC+a RBS (B0032)+ilvD,5324,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_NCTU_Taiwan,Shu-Han Chang,2011-09-27,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K539731,kivd (alpha-ketoisovalerate decarboxylase) under TetR repressible promoter,1727,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_NCTU_Taiwan,"Yang, Yi-Pei",2011-09-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K606041,pHyperspank Tyrosine amber supressor tRNA double terminator,322,,,Released HQ 2013,,In stock,Works,2 Uses,iGEM11_Paris_Bettencourt,Axel Séguret,2011-09-18,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K606042,pVeg SpoVG Tyrosine amber supressor tRNA,210,,,Not Released,,In stock,Works,Not Used,iGEM11_Paris_Bettencourt,Axel Séguret,2011-09-18,,pgroup=generator_other&show=1.csv
BBa_K607038,Prm modified promoter generating GFP,968,,,Released HQ 2013,BBa_K175014,In stock,Works,Not Used,iGEM11_Groningen,Jakub Radzikowski,2011-09-21,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K638101,Arabinose inducible Reflectin A1 generator,2455,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_Cambridge,Matthew Jones,2011-08-04,,pgroup=generator_other&show=1.csv
BBa_K638102,Arabinose inducible Reflectin A2 generator,2086,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_Cambridge,Matthew Jones,2011-08-04,,pgroup=generator_other&show=1.csv
BBa_K649303,PlacIQ-RBS-ispS,1908,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_Tokyo_Tech,Goshi Sugano,2011-09-19,Spring 2017 Distribution;Spring 2017 Distribution;Spring 2016 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2015 Distribution;Spring 2014 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K737007,Constitutive GVPC Generator ,1451,,,Released HQ 2013,,In stock,Works,Not Used,iGEM12_OUC-China,Li Kang,2012-09-18,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K741001,plac-RBS-cI-T,1138,,,Released HQ 2013,BBa_S05055,In stock,Works,5 Uses,iGEM12_USTC-China,Wuyang Chen,2012-07-23,,pgroup=generator_other&show=1.csv
BBa_K741002,plac-RBS-GFP-T,1083,,,Released HQ 2013,BBa_J04430;BBa_S03496;BBa_J14430;BBa_J14458;BBa_J14459;BBa_K175049;BBa_K195612;BBa_K256029;BBa_K653003,In stock,Works,1 Uses,iGEM12_USTC-China,Wuyang Chen,2012-07-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K741003,pRM-RBS-GFP-T,965,,,Released HQ 2013,BBa_S03336,In stock,Works,Not Used,iGEM12_USTC-China,Wuyang Chen,2012-07-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K741008,pCon(0.244)-RBS-crogfp-T,1131,,,Released HQ 2013,,In stock,Works,2 Uses,iGEM12_USTC-China,Wuyang Chen,2012-07-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K861172, lambda cI generator controlled by PcstA (glucose-repressible promoter),1069,,,Released HQ 2013,,In stock,Works,Not Used,iGEM12_WHU-China,Xian Xia,2012-09-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K879222,Blue with promoter 2,772,,,Not Released,,In stock,Works,Not Used,iGEM12_Alberta,Nien-Tsu Tseng,2012-10-01,,pgroup=generator_other&show=1.csv
BBa_K879313,Yellow with promoter 3,799,,,Not Released,,In stock,Works,Not Used,iGEM12_Alberta,Nien-Tsu Tseng,2012-10-01,,pgroup=generator_other&show=1.csv
BBa_K880005,"Strong promoter, strong RBS combination for high expression levels of proteins",55,,,Released HQ 2013,BBa_S03952;BBa_K206014;BBa_K299504;BBa_K519023;BBa_K1719014,In stock,Works,13 Uses,iGEM12_Michigan,"Josh Atkinson, Mike Ferguson, and Ben Parker",2012-09-29,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K902058,hpaC inducible generator with lacI promotor (J04500),739,,,Not Released,,In stock,Works,1 Uses,iGEM12_Calgary,"Lisa Oberding, Ali Honarmand",2012-10-01,,pgroup=generator_other&show=1.csv
BBa_K917001,ars promoter plus cscA sucrose assimilation gene,2221,,,Not Released,,In stock,Works,Not Used,iGEM12_Edinburgh,Chris French,2012-06-29,,pgroup=generator_other&show=1.csv
BBa_K917012,pLac promoter plus napC quinol dehydrogenase gene,1239,,,Not Released,,In stock,Works,Not Used,iGEM12_Edinburgh,Jakub Krakowiak,2012-09-24,,pgroup=generator_other&show=1.csv
BBa_K917014,pLac promoter plus S. oneidensis tetraheme cytochrome c cymA,1207,,,Released HQ 2013,,In stock,Works,Not Used,iGEM12_Edinburgh,Jakub Krakowiak,2012-09-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_E1040,RiPS-based Protein Generator: E0040.B0015 ,857,,,Released HQ 2013,BBa_I13401;BBa_J04630;BBa_I714062;BBa_K175018;BBa_S04233;BBa_S04263;BBa_K653001;BBa_K944008;BBa_K1088050,In stock,,Not Used,Registry,Caitlin Conboy,2006-01-17,,pgroup=generator_other&show=1.csv
BBa_I712080,CMV promoter - Myc tag - CCR5 (shortened) - TLR3 TIR,2072,,,Not Released,,In stock,Issues,Not Used,iGEM07_Ljubljana,Rok Gaber,2007-10-22,,pgroup=generator_other&show=1.csv
BBa_I722005,Inducible AHL and CI generator(with CI promoter),1864,,,Released HQ 2013,,In stock,None,2 Uses,iGEM07_Tianjin,"Zhu Manli, Cao Yingxiu, Wang Xing",2007-10-20,,pgroup=generator_other&show=1.csv
BBa_I722007,Constructive expression LacI(p tetR),1370,,,Not Released,BBa_J01108;BBa_I763026;BBa_I763030;BBa_K142046;BBa_S04245,In stock,None,5 Uses,iGEM07_Tianjin,"Zhu Manli, Cao Yingxiu, Wang Xing",2007-10-20,,pgroup=generator_other&show=1.csv
BBa_I732082,Tet repressor generator (TERM-),690,,,Released HQ 2013,,In stock,None,2 Uses,iGEM07_USTC,Zhan Jian,2007-08-03,,pgroup=generator_other&show=1.csv
BBa_I732087,Tet repressor generator (TERM+),827,,,Released HQ 2013,,In stock,None,Not Used,iGEM07_USTC,Zhan Jian,2007-10-17,,pgroup=generator_other&show=1.csv
BBa_I739001,Constitutive expression cassette for TetR +LVA (J23100.B0034.C0040.B0015),883,1,Michael Pettigrew:1,Not Released,,In stock,None,14 Uses,iGEM07_ETHZ,"Christian Kemmer, Stefan Luzi",2007-09-27,Spring 2017 Distribution;Spring 2016 Distribution,pgroup=generator_other&show=1.csv
BBa_I746340,P2 ogr generator,374,,,Not Released,,In stock,,Not Used,iGEM07_Cambridge,Stefan Milde,2007-10-19,,pgroup=generator_other&show=1.csv
BBa_I746341,PSP3 pag generator,374,,,Not Released,BBa_K1106013,In stock,,Not Used,iGEM07_Cambridge,Stefan Milde,2007-10-19,,pgroup=generator_other&show=1.csv
BBa_I746342,phiR73 delta generator,401,,,Not Released,BBa_K346056;BBa_K1087005,In stock,,Not Used,iGEM07_Cambridge,Stefan Milde,2007-10-19,,pgroup=generator_other&show=1.csv
BBa_I763005,cI repressor (+LVA) regulated by pLac Promoter ,1001,,,Released HQ 2013,BBa_K843003,In stock,Issues,3 Uses,iGEM07_Bologna,Alice Pasini,2007-07-30,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_I763030,LacI coding device regulated by pTetR ,1370,,,Not Released,BBa_J01108;BBa_I763026;BBa_I722007;BBa_K142046;BBa_S04245,In stock,Fails,Not Used,iGEM07_Bologna,Alice Pasini,2007-09-07,,pgroup=generator_other&show=1.csv
BBa_J22136,The mRFP gene under the Rec A(SOS) promoter ,898,,,Not Released,BBa_S03593,In stock,None,1 Uses,iGEM2006_Bangalore,Krithiga Sankaran,2006-09-06,,pgroup=generator_other&show=1.csv
BBa_K081010,tetR constitutive generator (TERM-),749,1,,Released HQ 2013,,In stock,None,Not Used,iGEM08_UNIPV-Pavia,"Lorenzo Pasotti, Paolo Magni",2008-10-18,,pgroup=generator_other&show=1.csv
BBa_K081016,lasI protein generator - PoPS->lasI,735,1,,Released HQ 2013,,In stock,None,8 Uses,iGEM08_UNIPV-Pavia,"Lorenzo Pasotti, Paolo Magni",2008-10-19,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K081018,tetR constitutive generator,796,1,Tokyo-Tech iGEM 2013:1,Released HQ 2013,,In stock,None,Not Used,iGEM08_UNIPV-Pavia,"Lorenzo Pasotti, Paolo Magni",2008-10-19,,pgroup=generator_other&show=1.csv
BBa_K081021,pcyA protein generator - PoPS->pcyA,843,1,,Released HQ 2013,,In stock,None,3 Uses,iGEM08_UNIPV-Pavia,"Lorenzo Pasotti, Paolo Magni",2008-10-19,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=generator_other&show=1.csv
BBa_K1021025,PtrpC+bar,927,,,Not Released,,In stock,,Not Used,iGEM13_Cornell,Swati Sureka,2013-09-13,,pgroup=generator_other&show=1.csv
BBa_K1021027,PgpdA + nptII,1530,,,Not Released,,In stock,,Not Used,iGEM13_Cornell,Swati Sureka,2013-09-13,,pgroup=generator_other&show=1.csv
BBa_K1021028,PgpdA+hph,1755,,,Not Released,,In stock,,Not Used,iGEM13_Cornell,Swati Sureka,2013-09-13,,pgroup=generator_other&show=1.csv
BBa_K1021029,PtrpC+nptII+TtrpC,1752,,,Not Released,,In stock,,Not Used,iGEM13_Cornell,Swati Sureka,2013-09-13,,pgroup=generator_other&show=1.csv
BBa_K1021030,PtrpC+hph,1401,,,Not Released,,In stock,,1 Uses,iGEM13_Cornell,Swati Sureka,2013-09-13,,pgroup=generator_other&show=1.csv
BBa_K1021034,PtrpC+hph+TtrpC,1977,,,Not Released,,In stock,,Not Used,iGEM13_Cornell,Swati Sureka,2013-09-15,,pgroup=generator_other&show=1.csv
BBa_K1039020,pVIII of M13 Bacteriophage with strong constitutive promoter (J23104) and RBS (B0034),283,,,Not Released,,In stock,None,Not Used,iGEM13_Waterloo,Julia Manalil,2013-09-16,,pgroup=generator_other&show=1.csv
BBa_K1060003,Methyl Salicylate Production,3255,,Sander Wuyts:5,Not Released,BBa_J45700,In stock,None,Not Used,iGEM13_KU_Leuven,"Ingmar Claes, Robbert Boudewijns, Laurens De Backer",2013-09-17,,pgroup=generator_other&show=1.csv
BBa_K1073012,Inducible ampicillin resistance cassette (regulated by LuxR + N-3-oxohexanyol-HSL),946,,,Not Released,,In stock,None,1 Uses,iGEM13_Braunschweig,iGEM Team Braunschweig 2013,2013-09-16,,pgroup=generator_other&show=1.csv
BBa_K1075036,AraC-pBAD-RBS32-ccdA-ssrA-TT,2298,,,Not Released,BBa_K808033,In stock,None,Not Used,iGEM13_Bonn,Marc Schulte,2013-09-23,,pgroup=generator_other&show=1.csv
BBa_K1075050,pLac - RBS34 - mCherry - TT,1077,,,Not Released,BBa_K204044;BBa_K1141000,In stock,,Not Used,iGEM13_Bonn,Max Schelski,2013-10-02,,pgroup=generator_other&show=1.csv
BBa_K1087011,GFP-ssrA+teminator,896,,,Not Released,BBa_S03316;BBa_S03886,In stock,,1 Uses,iGEM13_SCU_China,Tong Xu,2013-09-13,,pgroup=generator_other&show=1.csv
