Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_K362061,oxyR promoter - RBS - GFP - Term - Term ,1939,,,Not Released,,Not in stock,None,Not Used,iGEM10_KIT-Kyoto,"Fumihiko Takeuchi, Aya Iwaki, Akiko Kawashima , Yuki Fukuyama",2010-10-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K362062,sufA promoter - RBS - GFP - Term - Term ,1939,,,Not Released,,Not in stock,None,Not Used,iGEM10_KIT-Kyoto,"Fumihiko Takeuchi, Aya Iwaki, Akiko Kawashima , Yuki Fukuyama",2010-10-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K362063,yaiA promoter - RBS - GFP - Term - Term ,1573,,,Not Released,,Not in stock,None,Not Used,iGEM10_KIT-Kyoto,"Fumihiko Takeuchi, Aya Iwaki, Akiko Kawashima , Yuki Fukuyama",2010-10-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395100,GFP reporter activated by LuxR and 3OC6HSL (R0062:K121013),994,,,Not Released,,It's complicated,Works,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395101,GFP reporter repressed by LuxR and 3OC6HSL (R0061:K121013),969,,,Not Released,,It's complicated,Works,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395105,GFP reporter repressed by LuxR and 3OC6HSL (K395008:K121013),969,,,Not Released,,It's complicated,Works,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395106,GFP reporter repressed by LuxR and 3OC6HSL (K395009:K121013),969,,,Not Released,,It's complicated,None,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395107,GFP reporter activated by RhlR and C4HSL (R0071:K121013),992,,,Not Released,,Not in stock,,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395108,GFP reporter repressed by RhlR and C4HSL (K395015:K121013),969,,,Not Released,,Not in stock,None,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K395110,GFP reporter repressed by LasR and 3OC12HSL (K395025:K121013),969,,,Not Released,,Not in stock,,Not Used,iGEM10_Tokyo_Tech,Shohei Kitano,2010-10-05,,pgroup=Reporter_Fragment&show=1.csv
BBa_K572004,PcstA_Luciferase Generator,1073,,,Not Released,,It's complicated,None,Not Used,iGEM11_IIT_Madras,Avaneesh T,2011-09-18,,pgroup=Reporter_Fragment&show=1.csv
BBa_K592033,PcpcG2-B0034,258,,,Not Released,,Not in stock,,Not Used,iGEM11_Uppsala-Sweden,Lei Sun,2011-09-21,,pgroup=Reporter_Fragment&show=1.csv
BBa_K634014,Reversed J23100-alkS,2690,,,Not Released,,Not in stock,,Not Used,iGEM11_Wisconsin-Madison,Eric Walters,2011-09-27,,pgroup=Reporter_Fragment&show=1.csv
BBa_K640007,Codon optimized Luciferase for chlamydomonas  with Hsp70A promoter,1599,,,Not Released,,It's complicated,,Not Used,iGEM11_Calgary,Emily Hicks,2011-10-28,,pgroup=Reporter_Fragment&show=1.csv
BBa_K648010,Lac-Inducible C230 Reporter,1166,,,Not Released,,Not in stock,,Not Used,iGEM11_Penn_State,Jim Rose,2011-07-04,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809301,RFP + signal peptide of ZIM17 ,853,,,Not Released,,Not in stock,,2 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-23,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809302,RFP + signal peptide of FER,808,,,Not Released,BBa_K809303,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-23,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809303,RFP + signal peptide of TIM21,808,,,Not Released,BBa_K809302,Not in stock,None,Not Used,iGEM12_Shenzhen,Luohao Xu,2012-09-23,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809304,RFP + signal peptide of Tom40,859,,,Not Released,,Not in stock,None,Not Used,iGEM12_Shenzhen,Luohao Xu,2012-09-23,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809305,RFP + signal peptide of Tom70,802,,,Not Released,,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-23,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809306,RFP + signal peptide of Tom22,842,,,Not Released,,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-23,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809313,YFP + signal peptide of ZIM17,179,,,Not Released,,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809314,YFP + signal peptide of  FER,134,,,Not Released,BBa_K809315,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809315,YFP + signal peptide of Tim21,134,,,Not Released,BBa_K809314,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809316,YFP + signal peptide of Tom40,185,,,Not Released,,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809317,YFP + signal peptide of Tom70,128,,,Not Released,,Not in stock,None,2 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-25,,pgroup=Reporter_Fragment&show=1.csv
BBa_K809318,YFP + signal peptide of Tom22,168,,,Not Released,,Not in stock,None,1 Uses,iGEM12_Shenzhen,Luohao Xu,2012-09-25,,pgroup=Reporter_Fragment&show=1.csv
