Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_K1399011,Plac-RFP(LVA),1102,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=Reporter_PRET&show=1.csv
BBa_K1399012,Plac-RFP(LAA),1102,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=Reporter_PRET&show=1.csv
BBa_K1399013,Plac-RFP(DAS),1102,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,pgroup=Reporter_PRET&show=1.csv
BBa_K1399014,Plac-GFP(AAV),1116,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399015,Plac-GFP(LVA),1116,,,Not Released,BBa_K411237,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399016,Plac-GFP(LAA),1116,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399017,Plac-GFP(DAS+2),1122,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399018,Plac-GFP(DAS),1116,,,Not Released,,In stock,Works,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K518012,RBS + RFP + d.Ter,828,,,Released HQ 2013,,In stock,Works,7 Uses,iGEM11_UT-Tokyo,Masato Ohgishi,2011-10-03,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=Reporter_PRET&show=1.csv
BBa_J06003,tetR repressible ECFP reporter,979,,Antiquity:0,Released HQ 2013,BBa_I13602;BBa_J06103;BBa_J06203;BBa_J14456;BBa_K136028,In stock,None,2 Uses,iGEM2005,sash31,2005-06-13,,pgroup=Reporter_PRET&show=1.csv
BBa_J06005,YFP on LuxBox,1022,,Antiquity:0,Released HQ 2013,BBa_I6076,In stock,None,Not Used,iGEM2005,conniec,2005-06-13,,pgroup=Reporter_PRET&show=1.csv
BBa_J06103,tetR repressible ECFP reporter,979,,Antiquity:0,Released HQ 2013,BBa_I13602;BBa_J06003;BBa_J06203;BBa_J14456;BBa_K136028,In stock,None,Not Used,iGEM2005,kxjin,2005-06-21,,pgroup=Reporter_PRET&show=1.csv
BBa_J13021,  3OC6HSL+LuxR dependent EYFP generator,983,,Antiquity:0,Released HQ 2013,BBa_I6046,In stock,None,1 Uses,iGEM2005,jtabor,2005-06-29,,pgroup=Reporter_PRET&show=1.csv
BBa_J14430,GFP coding device ,1083,,,Released HQ 2013,BBa_J04430;BBa_S03496;BBa_J14458;BBa_J14459;BBa_K175049;BBa_K195612;BBa_K256029;BBa_K653003;BBa_K741002,In stock,,Not Used,iGEM_Registry,Meagan Lizarazo,2007-01-31,,pgroup=Reporter_PRET&show=1.csv
BBa_J22203,pLac-YFP,941,,,Released HQ 2013,BBa_I6031;BBa_I0417;BBa_I12026;BBa_I726006;BBa_K086000;BBa_J69514,In stock,None,Not Used,iGEM2006_Bangalore,Mukund Sugat Nilesh,2007-06-21,,pgroup=Reporter_PRET&show=1.csv
BBa_J5527,Arabinose -> mRFP,2079,,,Released HQ 2013,BBa_I13520;BBa_J01119;BBa_K339014,In stock,,Not Used,iGEM2006_Toronto,Charles Yoon,2006-10-30,,pgroup=Reporter_PRET&show=1.csv
BBa_J69501,CI-repressible GFP Reporter,932,,,Released HQ 2013,BBa_S03335;BBa_K176017;BBa_K193000;BBa_K1960001,In stock,,2 Uses,Haseloff Lab,James Brown,2007-03-29,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399019,Ptet-GFP(AAV),970,,,Not Released,,In stock,,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399022,Ptet-GFP(DAS+2),976,,,Not Released,,In stock,None,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399023,Ptet-GFP(DAS),970,,,Not Released,,In stock,,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_S03335,Pr with GFP as a reporter,932,,Antiquity:0,Released HQ 2013,BBa_J69501;BBa_K176017;BBa_K193000;BBa_K1960001,In stock,None,3 Uses,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2005-09-21,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=Reporter_PRET&show=1.csv
BBa_S03336,Prm+ with GFP as a reporter,965,,Antiquity:0,Released HQ 2013,BBa_K741003,In stock,None,Not Used,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2005-09-21,,pgroup=Reporter_PRET&show=1.csv
BBa_S03473,Lambda-system Pr promoter with RFP reporter,918,,,Released HQ 2013,BBa_J14461;BBa_I763007;BBa_S03805;BBa_K091230,In stock,,Not Used,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_S03474,Lambda-system Pr promoter with YFP reporter,974,,,Released HQ 2013,BBa_I6066,In stock,,Not Used,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_S03476,Lambda-system Pr promoter with YFP(no degradation tag) reporter,935,,,Released HQ 2013,BBa_I6036;BBa_J06650;BBa_J69504,In stock,,Not Used,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_C0470,Bgl Terminator with yfp reportor,1142,,,Not Released,,Not in stock,,1 Uses,NCBS,T. Senthil,2005-10-29,,pgroup=Reporter_PRET&show=1.csv
BBa_E70101,GFP expression system that uses dedicated translation,935,,,Not Released,,Not in stock,,Not Used,MIT,Barry Canton,2006-01-26,,pgroup=Reporter_PRET&show=1.csv
BBa_E70102,Reporter for dedicated translation,941,,,Not Released,,Not in stock,,Not Used,MIT,Barry Canton,2006-03-03,,pgroup=Reporter_PRET&show=1.csv
BBa_E70103,Reporter for dedicated translation,937,,,Not Released,,Not in stock,,Not Used,MIT,Barry Canton,2006-03-03,,pgroup=Reporter_PRET&show=1.csv
BBa_E70202,Reporter for Dedicated Translation,934,,,Not Released,,Not in stock,,3 Uses,MIT,Bartholomew Canton,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_E70203,Reporter for Dedicated Translation,936,,,Not Released,,Not in stock,,Not Used,MIT,Bartholomew Canton,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_I13571,5' Hairpin RFP w Terminator,904,,,Not Released,,Not in stock,,Not Used,iGEM2006_MIT,Jason Kelly,2007-06-08,,pgroup=Reporter_PRET&show=1.csv
BBa_I13574,pR + RFP + Terminator,924,,,Not Released,,Not in stock,None,Not Used,iGEM2006_MIT,Jason Kelly,2007-06-08,,pgroup=Reporter_PRET&show=1.csv
BBa_I13580,1/2INS + RFP,941,,,Not Released,,Not in stock,,Not Used,iGEM2006_MIT,Jason Kelly,2007-06-14,,pgroup=Reporter_PRET&show=1.csv
BBa_I13601,Lac operator with CFP reporter (without LVA tag) [R/Lc-],941,1,Antiquity:5;Aberdeen_Scotland 2009:5,Not Released,BBa_J22202;BBa_I726005;BBa_J14452;BBa_J69513,It's complicated,Works,8 Uses,Antiquity,"Christopher Batten, Victoria Chou, Kenneth Nesmith",2004-07-16,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,pgroup=Reporter_PRET&show=1.csv
BBa_I13603,Lac operator with CFP reporter (with LVA tag) [R/Lc+],980,,Antiquity:0,Not Released,BBa_J11052;BBa_K1795015,It's complicated,None,Not Used,Antiquity,"Christopher Batten, Victoria Chou, Kenneth Nesmith",2004-07-16,,pgroup=Reporter_PRET&show=1.csv
BBa_I2031,GFP expression device controlled by an arabinose inducible pBAD promoter,2094,,HKUST-Rice 2015:5,Not Released,BBa_K204036,It's complicated,,Not Used,iGEM2006_MIT,Bartholomew Canton,2007-03-28,,pgroup=Reporter_PRET&show=1.csv
BBa_I7102,Standard GFP expression device with sRBS,930,,Antiquity:0,Not Released,,Not in stock,None,Not Used,Antiquity,Barry Canton,2005-03-18,,pgroup=Reporter_PRET&show=1.csv
BBa_I741100,Promoter (I741015) and GFP (E0240),1187,,,Not Released,,Not in stock,Issues,Not Used,iGEM07_Penn_State,Lucien Weiss,2007-06-21,,pgroup=Reporter_PRET&show=1.csv
BBa_I741101,Promoter (I741017) and GFP (E0240),1188,,,Not Released,,Not in stock,Issues,Not Used,iGEM07_Penn_State,Lucien Weiss,2007-06-21,,pgroup=Reporter_PRET&show=1.csv
BBa_I741102,Promoter (I741018) and GFP (E0240),1107,,,Not Released,,Not in stock,Issues,Not Used,iGEM07_Penn_State,Lucien Weiss,2007-06-22,,pgroup=Reporter_PRET&show=1.csv
BBa_I741103,Promoter (I741019) and GFP (E0240),1017,,,Not Released,,Not in stock,Issues,Not Used,iGEM07_Penn_State,Lucien Weiss,2007-06-22,,pgroup=Reporter_PRET&show=1.csv
BBa_I741104,Promoter (I741020) and GFP (E0240),1077,,,Not Released,,Not in stock,Issues,Not Used,iGEM07_Penn_State,Lucien Weiss,2007-06-22,,pgroup=Reporter_PRET&show=1.csv
BBa_I741105,Promoter (I741021) and GFP (E0240),973,,,Not Released,,Not in stock,Issues,Not Used,iGEM07_Penn_State,Lucien Weiss,2007-06-22,,pgroup=Reporter_PRET&show=1.csv
BBa_I763004,GFP coding device switched on by IPTG ,1122,,,Not Released,BBa_J04431,It's complicated,Works,5 Uses,iGEM07_Bologna,Alice Pasini,2007-07-30,,pgroup=Reporter_PRET&show=1.csv
BBa_J03102,"EYFP, cI activated/cI434 repressed promoter",968,,Antiquity:0,Not Released,BBa_I6118,Not in stock,None,1 Uses,iGEM2005,James Godman,2005-10-05,,pgroup=Reporter_PRET&show=1.csv
BBa_J04431,"GFP Coding Device with promoter, RBS, GFP with LVA tag, and Terminator",1122,,Antiquity:0,Not Released,BBa_I763004,It's complicated,None,Not Used,iGEM2005,Kristen DeCelle,2005-06-09,,pgroup=Reporter_PRET&show=1.csv
BBa_J04451,RFP Coding Device with an LVA tag,1083,,Antiquity:0,Not Released,,It's complicated,None,2 Uses,iGEM2005,tammy674,2005-06-09,,pgroup=Reporter_PRET&show=1.csv
BBa_J06105,YFP on LasBox,1093,,Antiquity:0,Not Released,BBa_J06481,Not in stock,None,Not Used,iGEM2005,kxjin,2005-06-21,,pgroup=Reporter_PRET&show=1.csv
BBa_J07011,ToxR promoter (ctx) controlling GFP,1031,,Antiquity:0,Not Released,,It's complicated,None,2 Uses,iGEM2005,bosworth,2005-07-07,,pgroup=Reporter_PRET&show=1.csv
BBa_J07034,FecA' :: GFP reporter,3211,,,Not Released,,Not in stock,,Not Used,iGEM2005,jxyu,2005-07-20,,pgroup=Reporter_PRET&show=1.csv
BBa_J07066,FecA Promoter-RFP test construct,955,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,iGEM2005,Annie Vo,2005-08-22,,pgroup=Reporter_PRET&show=1.csv
BBa_J09264,pLacI + GFP device,1084,,,Not Released,BBa_K116618;BBa_K199055;BBa_K175048;BBa_K204041;BBa_K411233,It's complicated,,1 Uses,iGEM2005,Jon Badalamenti,2006-10-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J09265,pLuxR + GFP (AAV+),977,,,Not Released,,Not in stock,,Not Used,iGEM2005,Jon Badalamenti,2006-10-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J09266,"constitutive GFP (AAV+) device, medium RBS",961,,,Not Released,,Not in stock,,Not Used,iGEM2005,Jon Badalamenti,2006-10-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J13000,3OC6HSL+LuxR dependent LacZalpha generator,571,,Antiquity:3,Not Released,BBa_S03900,Not in stock,Issues,Not Used,iGEM2005,Laura Lavery,2005-05-23,,pgroup=Reporter_PRET&show=1.csv
BBa_J13003,POPS+RIPS generates CFP.  POPS generates YFP,1609,,Antiquity:5,Not Released,,It's complicated,Works,1 Uses,iGEM2005,Jeff Tabor,2005-06-16,,pgroup=Reporter_PRET&show=1.csv
BBa_J13020,AI-1+LasR dependent EYFP generator,1054,,Antiquity:0,Not Released,,Not in stock,None,Not Used,iGEM2005,Jeff Tabor,2005-06-29,,pgroup=Reporter_PRET&show=1.csv
BBa_J13025,3OC6HSL+LuxR dependent mRFP generator,966,,Antiquity:0,Not Released,BBa_K318506,It's complicated,None,Not Used,iGEM2005,Jeff Tabor,2005-07-18,,pgroup=Reporter_PRET&show=1.csv
BBa_J13026,3OC6HSL+LuxR dependent GFPm3 generator,980,,Antiquity:0,Not Released,,Not in stock,None,Not Used,iGEM2005,Jeff Tabor,2005-07-18,,pgroup=Reporter_PRET&show=1.csv
BBa_J21001,LuxR controlled RFP,932,,,Not Released,,Not in stock,Works,1 Uses,iGEM2006_Arizona,Josh Kittleson,2006-06-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J22202,pLac-CFP,941,,,Not Released,BBa_I13601;BBa_I726005;BBa_J14452;BBa_J69513,It's complicated,None,Not Used,iGEM2006_Bangalore,Mukund Sugat Nilesh,2007-06-21,,pgroup=Reporter_PRET&show=1.csv
BBa_J32029,Luminescent Reporter,6016,,,Not Released,,Not in stock,None,Not Used,iGEM2006_Duke,Austen Heinz,2006-10-31,,pgroup=Reporter_PRET&show=1.csv
BBa_J3901,PrFe-mRFP1 ,1349,,,Not Released,,It's complicated,Fails,Not Used,iGEM2006_LatinAmerica,Latin American iGEM team,2006-10-29,,pgroup=Reporter_PRET&show=1.csv
BBa_J47861,pLacI + ECFP (LVA+),1128,,,Not Released,,Not in stock,,Not Used,iGEM2006_PennState,Jon Badalamenti,2006-10-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J47862,pLacI + ECFP (LVA+),1127,,,Not Released,,Not in stock,,Not Used,iGEM2006_PennState,Jon Badalamenti,2006-10-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J47863,pLacI + ECFP (LVA+),1126,,,Not Released,,Not in stock,,Not Used,iGEM2006_PennState,Jon Badalamenti,2006-10-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J50035,GFP Regulated by lactose/IPTG,1086,,,Not Released,BBa_K117004;BBa_K177024;BBa_K228821;BBa_K235032;BBa_K1789017,It's complicated,,Not Used,iGEM2006_Purdue,John Schumm,2006-06-27,,pgroup=Reporter_PRET&show=1.csv
BBa_J5526,LacI -| mRFP,924,1,Seu_O_China 2012:3,Not Released,BBa_J01106;BBa_J107010,It's complicated,Works,1 Uses,iGEM2006_Toronto,Charles Yoon,2006-10-30,,pgroup=Reporter_PRET&show=1.csv
BBa_J5528,Arabinose -> pBad = GFP,2093,,,Not Released,BBa_I13540;BBa_K339013;BBa_T9999;BBa_K1679041,It's complicated,None,Not Used,iGEM2006_Toronto,Charles Yoon,2006-10-30,,pgroup=Reporter_PRET&show=1.csv
BBa_J58101,Promoter activated synergistically by cI and CRP with the reporter RFP,975,,,Not Released,,It's complicated,None,1 Uses,iGEM2006_Valencia,Valencia iGEM 2006,2006-10-26,,pgroup=Reporter_PRET&show=1.csv
BBa_J58102,Promoter activated by OmpR-P with the reporter GFP,991,,,Not Released,BBa_K1165001,It's complicated,None,Not Used,iGEM2006_Valencia,Valencia iGEM 2006,2006-10-26,,pgroup=Reporter_PRET&show=1.csv
BBa_J58103,Mutated promoter activated by OmpR-P with the reporter GFP,961,,,Not Released,,It's complicated,None,1 Uses,iGEM2006_Valencia,Valencia iGEM 2006,2006-10-26,,pgroup=Reporter_PRET&show=1.csv
BBa_J69502,CI-repressible mCherry Reporter,926,,,Not Released,BBa_K235018,It's complicated,,2 Uses,Haseloff Lab,James Brown,2007-03-29,,pgroup=Reporter_PRET&show=1.csv
BBa_K1067001,Twin-arginine translocation reporter,1584,,,Not Released,,It's complicated,None,Not Used,iGEM13_DTU-Denmark,Kristian Davidsen,2013-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399020,Ptet-GFP(LVA),970,,,Not Released,,It's complicated,,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1399021,Ptet-GFP(LAA),970,,,Not Released,,It's complicated,,Not Used,iGEM14_Edinburgh,Anna Stikane,2014-09-19,,pgroup=Reporter_PRET&show=1.csv
BBa_K1468000,pJ23104 + gene encoding ZsGreen ,725,,,Not Released,,It's complicated,Works,Not Used,iGEM14_Valencia_Biocampus,Pedro Luis Dorado Morales,2014-10-03,,pgroup=Reporter_PRET&show=1.csv
BBa_K1468001,pJ23104 + gene encoding AsRed2 ,734,,,Not Released,,It's complicated,Works,Not Used,iGEM14_Valencia_Biocampus,Pedro Luis Dorado Morales,2014-10-03,,pgroup=Reporter_PRET&show=1.csv
BBa_K1468002,pJ23110 + gene encoding ZsGreen,725,,,Not Released,,It's complicated,Works,Not Used,iGEM14_Valencia_Biocampus,Pedro Luis Dorado Morales,2014-10-03,,pgroup=Reporter_PRET&show=1.csv
BBa_K1468004,pTet + gene encoding LacZ,3129,,,Not Released,,It's complicated,Works,Not Used,iGEM14_Valencia_Biocampus,Pedro Luis Dorado Morales,2014-10-03,,pgroup=Reporter_PRET&show=1.csv
BBa_K256003,J23119:GFP,918,,,Not Released,BBa_K176005;BBa_K1679023;BBa_K1679032,It's complicated,Works,Not Used,iGEM09_NTU-Singapore,iGEM09_NTU-Singapore,2009-10-16,,pgroup=Reporter_PRET&show=1.csv
BBa_K283015,pTet-rbs-invasin(1-625aa)_RFP-terminators,3177,,,Not Released,,It's complicated,None,Not Used,iGEM09_HKU-HKBU," Nelson Chu, wei ling, Shi Lei",2009-10-13,,pgroup=Reporter_PRET&show=1.csv
BBa_K283025,prosseA-rbs-RFP-terminator,1369,,,Not Released,,It's complicated,Works,Not Used,iGEM09_HKU-HKBU,"W Ling , Shi Lei,  Nelson Chu",2009-10-13,,pgroup=Reporter_PRET&show=1.csv
BBa_K320005,Constitutive expression of CFP,168,,,Not Released,,It's complicated,Works,Not Used,iGEM10_EPF_Lausanne,Perrudet Christian,2010-10-18,,pgroup=Reporter_PRET&show=1.csv
BBa_K821001,RFP Reporter with o-RBS,1059,,,Not Released,,It's complicated,Works,Not Used,iGEM12_Tianjin,"Qinfeng Wu, Bin Jia",2012-09-17,,pgroup=Reporter_PRET&show=1.csv
BBa_M30000, OmpR:lacZ reporter ,624,,,Not Released,,Not in stock,,Not Used,BE.109 Instructors BE.109 2006 MIT 20.109 Spring07 MIT 20.109 Fall07,natalie kuldell,2006-01-13,,pgroup=Reporter_PRET&show=1.csv
BBa_S03337,Prm+ with RFP as a reporter,951,,Antiquity:0,Not Released,,It's complicated,None,2 Uses,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2005-09-21,,pgroup=Reporter_PRET&show=1.csv
BBa_S03464,Pr with CFP as a reporter,974,,,Not Released,BBa_K1707028;BBa_K1795020,It's complicated,,1 Uses,iGEM_ETHZ,Dominic Frutiger,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_S03465,Prm+ with CFP as a reporter,1007,,,Not Released,,It's complicated,,Not Used,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
BBa_S03466,Prm+ with YFP as a reporter,1007,,,Not Released,,Not in stock,,Not Used,iGEM_ETHZ,ETH Zurich iGEM Team 2005,2006-05-02,,pgroup=Reporter_PRET&show=1.csv
